1997-12-19 1.6689 2.3919
1997-12-22 1.6623 2.3846
1997-12-23 1.6667 2.393
1997-12-24 1.6696 2.3962
1997-12-29 1.6707 2.4045
1997-12-30 1.6545 2.3767
1997-12-31 1.6424 2.3472
1998-01-02 1.6419 2.3397
1998-01-05 1.6329 2.3298
1998-01-06 1.6325 2.3363
1998-01-07 1.6259 2.3254
1998-01-08 1.6122 2.3074
1998-01-09 1.6162 2.3053
1998-01-12 1.6229 2.3277
1998-01-13 1.6325 2.3443
1998-01-14 1.6303 2.3387
1998-01-15 1.631 2.3433
1998-01-16 1.634 2.3469
1998-01-19 1.6371 2.3545
1998-01-20 1.6273 2.3418
1998-01-21 1.6263 2.3481
1998-01-22 1.6496 2.3932
1998-01-23 1.6695 2.43
1998-01-26 1.6551 2.3998
1998-01-27 1.6471 2.3952
1998-01-28 1.6429 2.3932
1998-01-29 1.6413 2.4027
1998-01-30 1.6325 2.3774
1998-02-02 1.6385 2.3801
1998-02-03 1.6417 2.3819
1998-02-04 1.6385 2.3801
1998-02-05 1.6545 2.381
1998-02-06 1.6459 2.3512
1998-02-09 1.6347 2.3466
1998-02-10 1.6234 2.3198
1998-02-11 1.6325 2.3451
1998-02-12 1.6387 2.3569
1998-02-13 1.6349 2.3592
1998-02-16 1.6383 2.3682
1998-02-17 1.6315 2.3497
1998-02-18 1.64 2.3531
1998-02-19 1.6357 2.3276
1998-02-20 1.6372 2.3253
1998-02-23 1.6474 2.3466
1998-02-24 1.6465 2.3417
1998-02-25 1.6471 2.3448
1998-02-26 1.6437 2.3364
1998-02-27 1.6475 2.3452
1998-03-02 1.6477 2.3424
1998-03-03 1.6523 2.3436
1998-03-04 1.6477 2.3429
1998-03-05 1.6452 2.3368
1998-03-06 1.6343 2.3178
1998-03-09 1.6363 2.3142
1998-03-10 1.6383 2.3166
1998-03-11 1.6471 2.3183
1998-03-12 1.6567 2.3376
1998-03-13 1.6665 2.3491
1998-03-16 1.6685 2.3584
1998-03-17 1.6745 2.3719
1998-03-18 1.6704 2.3696
1998-03-19 1.6682 2.3652
1998-03-20 1.667 2.3638
1998-03-23 1.6789 2.3869
1998-03-24 1.6756 2.3778
1998-03-25 1.6745 2.361
1998-03-26 1.6863 2.3812
1998-03-27 1.6848 2.3841
1998-03-30 1.6785 2.3873
1998-03-31 1.674 2.3714
1998-04-01 1.6727 2.3707
1998-04-02 1.6677 2.3665
1998-04-03 1.6582 2.3561
1998-04-06 1.6643 2.3606
1998-04-07 1.6663 2.3698
1998-04-08 1.6685 2.3768
1998-04-09 1.6729 2.3839
1998-04-13 1.6665 2.3866
1998-04-14 1.6849 2.4175
1998-04-15 1.6842 2.4241
1998-04-16 1.6914 2.43
1998-04-17 1.6847 2.4083
1998-04-20 1.676 2.3932
1998-04-21 1.6765 2.3989
1998-04-22 1.6744 2.3986
1998-04-23 1.6661 2.39
1998-04-24 1.6675 2.3934
1998-04-27 1.673 2.4069
1998-04-28 1.6671 2.3985
1998-04-29 1.6703 2.4012
1998-04-30 1.6727 2.3923
1998-05-01 1.668 2.3912
1998-05-04 1.6665 2.3913
1998-05-05 1.6607 2.3892
1998-05-06 1.6617 2.3907
1998-05-07 1.6489 2.3743
1998-05-08 1.6377 2.353
1998-05-11 1.63 2.3364
1998-05-12 1.6351 2.3415
1998-05-13 1.6309 2.3557
1998-05-14 1.6309 2.3612
1998-05-15 1.6271 2.3601
1998-05-19 1.6245 2.3555
1998-05-20 1.6335 2.3682
1998-05-21 1.6315 2.3613
1998-05-22 1.6325 2.3665
1998-05-25 1.6275 2.3587
1998-05-26 1.6369 2.3805
1998-05-27 1.6325 2.3777
1998-05-28 1.6277 2.3688
1998-05-29 1.6339 2.3808
1998-06-01 1.6395 2.3879
1998-06-02 1.6387 2.3827
1998-06-03 1.6386 2.3809
1998-06-04 1.6393 2.386
1998-06-05 1.6357 2.3855
1998-06-08 1.6327 2.3818
1998-06-09 1.6352 2.3877
1998-06-10 1.6277 2.3872
1998-06-11 1.63 2.3959
1998-06-12 1.6307 2.3945
1998-06-15 1.6317 2.4045
1998-06-16 1.6521 2.4294
1998-06-17 1.6617 2.4317
1998-06-18 1.6695 2.4517
1998-06-19 1.674 2.4603
1998-06-22 1.6723 2.4601
1998-06-23 1.6641 2.4456
1998-06-24 1.6686 2.4523
1998-06-25 1.6714 2.4513
1998-06-26 1.6608 2.4402
1998-06-29 1.6643 2.4495
1998-06-30 1.6697 2.4571
1998-07-02 1.6559 2.4304
1998-07-03 1.6476 2.4175
1998-07-06 1.6445 2.4227
1998-07-07 1.6379 2.4123
1998-07-08 1.6367 2.4133
1998-07-09 1.6313 2.4078
1998-07-10 1.6326 2.4154
1998-07-13 1.6417 2.4273
1998-07-14 1.6375 2.4217
1998-07-15 1.6337 2.4257
1998-07-16 1.6381 2.4388
1998-07-17 1.6435 2.446
1998-07-20 1.6477 2.4514
1998-07-21 1.6429 2.4512
1998-07-22 1.6423 2.4559
1998-07-23 1.6478 2.4643
1998-07-24 1.6604 2.4873
1998-07-27 1.657 2.4913
1998-07-28 1.6489 2.4775
1998-07-29 1.6433 2.4705
1998-07-30 1.6415 2.4759
1998-07-31 1.6335 2.4684
1998-08-04 1.6324 2.4711
1998-08-05 1.635 2.4787
1998-08-06 1.6338 2.4976
1998-08-07 1.6295 2.4801
1998-08-10 1.6329 2.4781
1998-08-11 1.6299 2.4792
1998-08-12 1.6297 2.469
1998-08-13 1.6267 2.468
1998-08-14 1.6187 2.4583
1998-08-17 1.6168 2.464
1998-08-18 1.6167 2.4711
1998-08-19 1.6231 2.4885
1998-08-20 1.6277 2.49
1998-08-21 1.6373 2.5244
1998-08-24 1.6404 2.541
1998-08-25 1.6399 2.5428
1998-08-26 1.6377 2.5584
1998-08-27 1.651 2.6028
1998-08-28 1.6713 2.6206
1998-08-31 1.6763 2.6355
1998-09-01 1.6747 2.6013
1998-09-02 1.6695 2.566
1998-09-03 1.6767 2.5808
1998-09-04 1.6725 2.5517
1998-09-08 1.6587 2.531
1998-09-09 1.6605 2.5246
1998-09-10 1.6815 2.5458
1998-09-11 1.6845 2.5483
1998-09-14 1.6772 2.5427
1998-09-15 1.6738 2.5102
1998-09-16 1.6764 2.5203
1998-09-17 1.6835 2.5689
1998-09-18 1.6849 2.5767
1998-09-21 1.6845 2.5727
1998-09-22 1.6847 2.5766
1998-09-23 1.6801 2.5652
1998-09-24 1.6939 2.5608
1998-09-25 1.7023 2.5747
1998-09-28 1.7043 2.5752
1998-09-29 1.707 2.562
1998-09-30 1.7001 2.5942
1998-10-01 1.7047 2.6184
1998-10-02 1.7041 2.6427
1998-10-05 1.6896 2.6321
1998-10-06 1.683 2.6115
1998-10-07 1.6968 2.5941
1998-10-08 1.7218 2.6564
1998-10-09 1.7055 2.6376
1998-10-13 1.7019 2.6345
1998-10-14 1.7055 2.6359
1998-10-15 1.7031 2.633
1998-10-16 1.7038 2.629
1998-10-19 1.6998 2.633
1998-10-20 1.7062 2.625
1998-10-21 1.7015 2.6441
1998-10-22 1.6957 2.617
1998-10-26 1.6845 2.6026
1998-10-27 1.6735 2.578
1998-10-28 1.6715 2.5776
1998-10-29 1.6759 2.5967
1998-10-30 1.6737 2.5817
1998-11-02 1.6657 2.5515
1998-11-03 1.6589 2.5278
1998-11-04 1.6583 2.5269
1998-11-05 1.6631 2.5239
1998-11-06 1.6583 2.5397
1998-11-09 1.6585 2.5453
1998-11-10 1.6584 2.5634
1998-11-12 1.658 2.5669
1998-11-13 1.6633 2.5818
1998-11-16 1.6779 2.6063
1998-11-17 1.677 2.598
1998-11-18 1.6717 2.6003
1998-11-20 1.6555 2.5574
1998-11-23 1.6539 2.5635
1998-11-24 1.6587 2.5698
1998-11-25 1.6594 2.553
1998-11-26 1.6596 2.545
1998-11-27 1.651 2.5326
1998-11-30 1.6478 2.5269
1998-12-01 1.6541 2.5357
1998-12-02 1.6621 2.5541
1998-12-03 1.6647 2.5528
1998-12-04 1.6634 2.5517
1998-12-07 1.6528 2.5408
1998-12-08 1.6546 2.5557
1998-12-09 1.6584 2.5589
1998-12-10 1.668 2.5702
1998-12-11 1.6815 2.5919
1998-12-14 1.6889 2.6009
1998-12-15 1.6849 2.5978
1998-12-16 1.6759 2.5787
1998-12-17 1.6757 2.5844
1998-12-18 1.6805 2.5955
1998-12-21 1.6805 2.6028
1998-12-22 1.6775 2.6047
1998-12-23 1.6767 2.6014
1998-12-24 1.6724 2.5942
1998-12-29 1.6832 2.6113
1998-12-30 1.6664 2.5809
1998-12-31 1.6627 2.5448
1999-01-04 1.6594 2.5327
1999-01-05 1.6566 2.5179
1999-01-06 1.6549 2.4994
1999-01-07 1.6492 2.4933
1999-01-08 1.6409 2.4835
1999-01-11 1.6379 2.4663
1999-01-12 1.6307 2.4606
1999-01-13 1.6495 2.5218
1999-01-14 1.6529 2.5273
1999-01-15 1.6509 2.5232
1999-01-18 1.653 2.5281
1999-01-19 1.6553 2.5323
1999-01-20 1.6473 2.5077
1999-01-21 1.6515 2.499
1999-01-22 1.6552 2.5123
1999-01-25 1.6563 2.5085
1999-01-26 1.6597 2.5232
1999-01-27 1.649 2.5076
1999-01-28 1.6474 2.5139
1999-01-29 1.6458 2.4809
1999-02-01 1.6411 2.4754
1999-02-02 1.6431 2.4849
1999-02-03 1.6377 2.4785
1999-02-04 1.6393 2.4478
1999-02-05 1.6371 2.4357
1999-02-08 1.6381 2.4368
1999-02-09 1.6357 2.4424
1999-02-10 1.629 2.4329
1999-02-11 1.6244 2.4187
1999-02-12 1.6317 2.4347
1999-02-15 1.6274 2.431
1999-02-16 1.6308 2.4454
1999-02-17 1.6345 2.4506
1999-02-18 1.6339 2.4296
1999-02-19 1.6259 2.4231
1999-02-22 1.6248 2.432
1999-02-23 1.6139 2.4154
1999-02-24 1.5973 2.3937
1999-02-25 1.6063 2.4186
1999-02-26 1.603 2.4164
1999-03-01 1.6069 2.4471
1999-03-02 1.6139 2.4531
1999-03-03 1.6135 2.4638
1999-03-04 1.6067 2.4509
1999-03-05 1.6077 2.4386
1999-03-08 1.6086 2.4378
1999-03-09 1.6172 2.4531
1999-03-10 1.627 2.4794
1999-03-11 1.6327 2.4858
1999-03-12 1.6334 2.489
1999-03-15 1.6224 2.4782
1999-03-16 1.6243 2.4827
1999-03-17 1.63 2.4804
1999-03-18 1.6297 2.4767
1999-03-19 1.6303 2.4704
1999-03-22 1.6285 2.4541
1999-03-23 1.637 2.4658
1999-03-24 1.641 2.4679
1999-03-25 1.6316 2.464
1999-03-26 1.6201 2.4519
1999-03-29 1.6145 2.4421
1999-03-30 1.6118 2.4378
1999-03-31 1.6145 2.4366
1999-04-01 1.6067 2.4113
1999-04-05 1.6012 2.4002
1999-04-06 1.5926 2.3943
1999-04-07 1.5971 2.3966
1999-04-08 1.6085 2.411
1999-04-09 1.6069 2.4136
1999-04-12 1.6134 2.4107
1999-04-13 1.614 2.405
1999-04-14 1.613 2.408
1999-04-15 1.6102 2.4
1999-04-16 1.6118 2.3942
1999-04-19 1.6073 2.383
1999-04-20 1.6145 2.4048
1999-04-21 1.6077 2.394
1999-04-22 1.6121 2.3877
1999-04-23 1.6175 2.3881
1999-04-26 1.6115 2.3834
1999-04-27 1.6177 2.3919
1999-04-28 1.6147 2.3841
1999-04-29 1.6107 2.3624
1999-04-30 1.6087 2.3448
1999-05-03 1.6081 2.3325
1999-05-04 1.6211 2.3558
1999-05-05 1.6337 2.3787
1999-05-06 1.6399 2.3877
1999-05-07 1.6346 2.3837
1999-05-10 1.6291 2.378
1999-05-11 1.6217 2.3588
1999-05-12 1.6193 2.3655
1999-05-13 1.6187 2.3631
1999-05-14 1.6174 2.3676
1999-05-17 1.6193 2.3647
1999-05-18 1.6203 2.3664
1999-05-19 1.6177 2.3714
1999-05-20 1.6126 2.3636
1999-05-21 1.602 2.3381
1999-05-25 1.6016 2.338
1999-05-26 1.5957 2.3495
1999-05-27 1.5958 2.354
1999-05-28 1.6022 2.3584
1999-05-31 1.6023 2.3666
1999-06-01 1.6105 2.3892
1999-06-02 1.6078 2.3797
1999-06-03 1.6057 2.3703
1999-06-04 1.6079 2.3631
1999-06-07 1.6014 2.3589
1999-06-08 1.6057 2.3601
1999-06-09 1.5997 2.3551
1999-06-10 1.6008 2.3375
1999-06-11 1.6096 2.3507
1999-06-14 1.608 2.3474
1999-06-15 1.5936 2.3338
1999-06-16 1.5875 2.3157
1999-06-17 1.5926 2.3268
1999-06-18 1.5925 2.3317
1999-06-21 1.59 2.3413
1999-06-22 1.5897 2.3369
1999-06-23 1.5791 2.3265
1999-06-24 1.5836 2.329
1999-06-25 1.5899 2.3263
1999-06-28 1.5832 2.3264
1999-06-29 1.5783 2.3291
1999-06-30 1.5763 2.3203
1999-07-02 1.5794 2.313
1999-07-05 1.5749 2.3109
1999-07-06 1.5692 2.3039
1999-07-07 1.5603 2.2936
1999-07-08 1.5576 2.2892
1999-07-09 1.552 2.2863
1999-07-12 1.5558 2.3046
1999-07-13 1.5568 2.308
1999-07-14 1.5637 2.3154
1999-07-15 1.5671 2.3231
1999-07-16 1.5627 2.3165
1999-07-19 1.5631 2.3315
1999-07-20 1.5703 2.3419
1999-07-21 1.5766 2.3665
1999-07-22 1.5845 2.3807
1999-07-23 1.579 2.3803
1999-07-26 1.5907 2.4016
1999-07-27 1.5899 2.4058
1999-07-28 1.5945 2.4093
1999-07-29 1.6133 2.4329
1999-07-30 1.6199 2.4401
1999-08-03 1.6176 2.4175
1999-08-04 1.6201 2.4131
1999-08-05 1.6194 2.4202
1999-08-06 1.615 2.4286
1999-08-09 1.6057 2.4135
1999-08-10 1.6179 2.4269
1999-08-11 1.6107 2.4011
1999-08-12 1.6089 2.3887
1999-08-13 1.6053 2.3722
1999-08-16 1.6017 2.3726
1999-08-17 1.603 2.3704
1999-08-18 1.6011 2.3744
1999-08-19 1.6187 2.4175
1999-08-20 1.6142 2.4118
1999-08-23 1.6075 2.404
1999-08-24 1.5945 2.3849
1999-08-25 1.5861 2.3726
1999-08-26 1.5878 2.3858
1999-08-27 1.5888 2.3705
1999-08-30 1.5881 2.3706
1999-08-31 1.6088 2.4064
1999-09-01 1.6027 2.3811
1999-09-02 1.6085 2.4034
1999-09-03 1.6039 2.3911
1999-09-07 1.6055 2.3977
1999-09-08 1.6188 2.4078
1999-09-09 1.6329 2.4172
1999-09-10 1.6165 2.384
1999-09-13 1.6097 2.3663
1999-09-14 1.6081 2.3699
1999-09-15 1.6117 2.3779
1999-09-16 1.6251 2.3986
1999-09-17 1.6225 2.3916
1999-09-20 1.6231 2.4006
1999-09-21 1.6309 2.401
1999-09-22 1.6375 2.4042
1999-09-23 1.6375 2.4158
1999-09-24 1.6427 2.4207
1999-09-27 1.6457 2.4213
1999-09-28 1.6496 2.4155
1999-09-29 1.6427 2.4044
1999-09-30 1.6463 2.4201
1999-10-01 1.6549 2.4365
1999-10-04 1.6559 2.4338
1999-10-05 1.6527 2.4272
1999-10-06 1.6558 2.4332
1999-10-07 1.6523 2.431
1999-10-08 1.6519 2.4344
1999-10-12 1.6539 2.4395
1999-10-13 1.6533 2.4489
1999-10-14 1.6582 2.4573
1999-10-15 1.6687 2.4784
1999-10-18 1.6721 2.4996
1999-10-19 1.6713 2.4916
1999-10-20 1.6651 2.4813
1999-10-21 1.6767 2.4897
1999-10-22 1.6585 2.4486
1999-10-25 1.6632 2.4519
1999-10-26 1.6527 2.4316
1999-10-27 1.6479 2.4239
1999-10-28 1.6399 2.4143
1999-10-29 1.643 2.4182
1999-11-01 1.6405 2.4087
1999-11-02 1.645 2.416
1999-11-03 1.6441 2.4147
1999-11-04 1.6385 2.4002
1999-11-05 1.6203 2.3703
1999-11-08 1.6153 2.3721
1999-11-09 1.6215 2.3898
1999-11-10 1.6257 2.3921
1999-11-12 1.6139 2.359
1999-11-15 1.6231 2.3778
1999-11-16 1.6171 2.3762
1999-11-17 1.6231 2.3817
1999-11-18 1.6165 2.3666
1999-11-19 1.6163 2.3635
1999-11-22 1.6208 2.3693
1999-11-23 1.6239 2.3785
1999-11-24 1.609 2.3631
1999-11-25 1.6148 2.3713
1999-11-26 1.6052 2.3568
1999-11-29 1.6029 2.364
1999-11-30 1.5957 2.3501
1999-12-01 1.5961 2.353
1999-12-02 1.5977 2.3644
1999-12-03 1.6015 2.3688
1999-12-06 1.6233 2.3931
1999-12-07 1.6237 2.3948
1999-12-08 1.6253 2.4043
1999-12-09 1.6237 2.3933
1999-12-10 1.6227 2.3988
1999-12-13 1.6237 2.4024
1999-12-14 1.6119 2.3888
1999-12-15 1.6089 2.3863
1999-12-16 1.6127 2.3844
1999-12-17 1.6071 2.3747
1999-12-20 1.6042 2.3737
1999-12-21 1.6101 2.3807
1999-12-22 1.6063 2.3717
1999-12-23 1.6165 2.3819
1999-12-24 1.6153 2.3716
1999-12-29 1.6171 2.3459
1999-12-30 1.6125 2.343
1999-12-31 1.6153 2.3314
2000-01-04 1.6371 2.3771
2000-01-05 1.641 2.3816
2000-01-06 1.6481 2.4014
2000-01-07 1.6387 2.3925
2000-01-10 1.6375 2.3849
2000-01-11 1.6483 2.4021
2000-01-12 1.6465 2.3952
2000-01-13 1.6485 2.3893
2000-01-14 1.6362 2.3713
2000-01-17 1.6305 2.3655
2000-01-18 1.638 2.3753
2000-01-19 1.6441 2.3877
2000-01-20 1.6545 2.3957
2000-01-21 1.6517 2.3776
2000-01-24 1.6525 2.3796
2000-01-25 1.6487 2.3725
2000-01-26 1.6397 2.3576
2000-01-27 1.6367 2.3472
2000-01-28 1.6207 2.3473
2000-01-31 1.6183 2.3485
2000-02-01 1.6157 2.3394
2000-02-02 1.6059 2.3173
2000-02-03 1.6029 2.3103
2000-02-04 1.5904 2.3005
2000-02-07 1.592 2.3012
2000-02-08 1.6101 2.3306
2000-02-09 1.6121 2.3285
2000-02-10 1.6062 2.329
2000-02-11 1.5925 2.311
2000-02-14 1.5895 2.3121
2000-02-15 1.5955 2.3266
2000-02-16 1.6037 2.3279
2000-02-17 1.6055 2.3315
2000-02-18 1.5988 2.3195
2000-02-21 1.5994 2.3244
2000-02-22 1.6169 2.3586
2000-02-23 1.6052 2.3507
2000-02-24 1.5987 2.3307
2000-02-25 1.5917 2.3086
2000-02-28 1.5943 2.3184
2000-02-29 1.5787 2.2872
2000-03-01 1.5852 2.2943
2000-03-02 1.578 2.2939
2000-03-03 1.5811 2.2937
2000-03-06 1.5731 2.2889
2000-03-07 1.5773 2.2913
2000-03-08 1.5852 2.3126
2000-03-09 1.5818 2.3048
2000-03-10 1.5802 2.303
2000-03-13 1.5785 2.3063
2000-03-14 1.5727 2.3007
2000-03-15 1.574 2.3105
2000-03-16 1.5749 2.3184
2000-03-17 1.5713 2.3148
2000-03-20 1.5686 2.306
2000-03-21 1.5729 2.3059
2000-03-22 1.5705 2.3115
2000-03-23 1.5839 2.3326
2000-03-24 1.5911 2.3308
2000-03-27 1.5853 2.315
2000-03-28 1.5873 2.3079
2000-03-29 1.5877 2.3106
2000-03-30 1.5923 2.3165
2000-03-31 1.5921 2.3141
2000-04-03 1.5981 2.3248
2000-04-04 1.5981 2.3219
2000-04-05 1.5905 2.3134
2000-04-06 1.5807 2.2949
2000-04-07 1.5831 2.3074
2000-04-10 1.5829 2.3128
2000-04-11 1.5875 2.3239
2000-04-12 1.5878 2.3217
2000-04-13 1.5885 2.3287
2000-04-14 1.5862 2.3419
2000-04-17 1.5854 2.354
2000-04-18 1.5771 2.3403
2000-04-19 1.5779 2.329
2000-04-20 1.5797 2.3263
2000-04-24 1.5803 2.3325
2000-04-25 1.5795 2.3217
2000-04-26 1.5801 2.3316
